"station_id","timestamp","payload"
"EnvironmentalStation2","1742946295.6054919","{""temperature"":{""N"":""15.91""},""humidity"":{""N"":""50.71""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""535.86""},""timestamp"":{""N"":""1742946295.6054919""}}"
"EnvironmentalStation2","1742946300.610954","{""temperature"":{""N"":""0.89""},""humidity"":{""N"":""73.41""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""587.68""},""timestamp"":{""N"":""1742946300.610954""}}"
"EnvironmentalStation2","1742946305.6165278","{""temperature"":{""N"":""-49.99""},""humidity"":{""N"":""97.52""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""573.46""},""timestamp"":{""N"":""1742946305.6165278""}}"
"EnvironmentalStation2","1742946310.619343","{""temperature"":{""N"":""21.64""},""humidity"":{""N"":""17.9""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""435.24""},""timestamp"":{""N"":""1742946310.619343""}}"
"EnvironmentalStation2","1742946315.62187","{""temperature"":{""N"":""-14.69""},""humidity"":{""N"":""85.97""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""315.8""},""timestamp"":{""N"":""1742946315.62187""}}"
"EnvironmentalStation2","1742946320.627693","{""temperature"":{""N"":""41.96""},""humidity"":{""N"":""54.37""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1492.01""},""timestamp"":{""N"":""1742946320.627693""}}"
"EnvironmentalStation2","1742946325.633039","{""temperature"":{""N"":""-10.3""},""humidity"":{""N"":""29.24""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1954.46""},""timestamp"":{""N"":""1742946325.633039""}}"
"EnvironmentalStation2","1742946330.6375391","{""temperature"":{""N"":""-34.9""},""humidity"":{""N"":""1.13""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""335.84""},""timestamp"":{""N"":""1742946330.6375391""}}"
"EnvironmentalStation2","1742946335.6413739","{""temperature"":{""N"":""-38.9""},""humidity"":{""N"":""40.44""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1971.87""},""timestamp"":{""N"":""1742946335.6413739""}}"
"EnvironmentalStation2","1742946340.6467378","{""temperature"":{""N"":""-10.44""},""humidity"":{""N"":""77.11""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1643.38""},""timestamp"":{""N"":""1742946340.6467378""}}"
"EnvironmentalStation2","1742946345.652176","{""temperature"":{""N"":""0.62""},""humidity"":{""N"":""33.35""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""349.23""},""timestamp"":{""N"":""1742946345.652176""}}"
"EnvironmentalStation2","1742946350.657525","{""temperature"":{""N"":""-41.4""},""humidity"":{""N"":""44.17""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""311""},""timestamp"":{""N"":""1742946350.657525""}}"
"EnvironmentalStation2","1742946355.662944","{""temperature"":{""N"":""2.99""},""humidity"":{""N"":""96.76""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""501.28""},""timestamp"":{""N"":""1742946355.662944""}}"
"EnvironmentalStation2","1742946360.66771","{""temperature"":{""N"":""-11.74""},""humidity"":{""N"":""21.06""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1672.89""},""timestamp"":{""N"":""1742946360.66771""}}"
"EnvironmentalStation2","1742946365.6722188","{""temperature"":{""N"":""-19.23""},""humidity"":{""N"":""77.44""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""624.56""},""timestamp"":{""N"":""1742946365.6722188""}}"
"EnvironmentalStation2","1742946370.6743","{""temperature"":{""N"":""39.35""},""humidity"":{""N"":""22.34""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""933.29""},""timestamp"":{""N"":""1742946370.6743""}}"
"EnvironmentalStation2","1742946375.679649","{""temperature"":{""N"":""10.47""},""humidity"":{""N"":""36.73""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1971.79""},""timestamp"":{""N"":""1742946375.679649""}}"
"EnvironmentalStation2","1742946380.6835961","{""temperature"":{""N"":""5.46""},""humidity"":{""N"":""51.45""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1800.2""},""timestamp"":{""N"":""1742946380.6835961""}}"
"EnvironmentalStation2","1742946385.687694","{""temperature"":{""N"":""47.04""},""humidity"":{""N"":""75.48""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""416.16""},""timestamp"":{""N"":""1742946385.687694""}}"
"EnvironmentalStation2","1742946390.693126","{""temperature"":{""N"":""36.82""},""humidity"":{""N"":""70.96""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1779.72""},""timestamp"":{""N"":""1742946390.693126""}}"
"EnvironmentalStation2","1742946395.695821","{""temperature"":{""N"":""42.3""},""humidity"":{""N"":""66.55""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1856.83""},""timestamp"":{""N"":""1742946395.695821""}}"
"EnvironmentalStation2","1742946400.699233","{""temperature"":{""N"":""-11.59""},""humidity"":{""N"":""73.93""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1919.34""},""timestamp"":{""N"":""1742946400.699233""}}"
"EnvironmentalStation2","1742946405.701443","{""temperature"":{""N"":""-28.33""},""humidity"":{""N"":""13.85""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1152.79""},""timestamp"":{""N"":""1742946405.701443""}}"
"EnvironmentalStation2","1742946410.70304","{""temperature"":{""N"":""-15.96""},""humidity"":{""N"":""86.52""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""698.92""},""timestamp"":{""N"":""1742946410.70304""}}"
"EnvironmentalStation2","1742946415.70643","{""temperature"":{""N"":""18.57""},""humidity"":{""N"":""3.38""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1091.79""},""timestamp"":{""N"":""1742946415.70643""}}"
"EnvironmentalStation2","1742946420.709965","{""temperature"":{""N"":""46.8""},""humidity"":{""N"":""54.23""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""752.7""},""timestamp"":{""N"":""1742946420.709965""}}"
"EnvironmentalStation2","1742946425.715296","{""temperature"":{""N"":""47.92""},""humidity"":{""N"":""46.62""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""624.58""},""timestamp"":{""N"":""1742946425.715296""}}"
"EnvironmentalStation2","1742946430.718153","{""temperature"":{""N"":""15.81""},""humidity"":{""N"":""65.73""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1639.29""},""timestamp"":{""N"":""1742946430.718153""}}"
"EnvironmentalStation2","1742946435.71917","{""temperature"":{""N"":""18.1""},""humidity"":{""N"":""53.42""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""991.73""},""timestamp"":{""N"":""1742946435.71917""}}"
"EnvironmentalStation2","1742946440.7217128","{""temperature"":{""N"":""-46.36""},""humidity"":{""N"":""73.17""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""733.7""},""timestamp"":{""N"":""1742946440.7217128""}}"
"EnvironmentalStation2","1742946445.727097","{""temperature"":{""N"":""-26.75""},""humidity"":{""N"":""19.2""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1215.77""},""timestamp"":{""N"":""1742946445.727097""}}"
"EnvironmentalStation2","1742946450.730467","{""temperature"":{""N"":""20.53""},""humidity"":{""N"":""14.94""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""939.12""},""timestamp"":{""N"":""1742946450.730467""}}"
"EnvironmentalStation2","1742946455.731016","{""temperature"":{""N"":""-40.88""},""humidity"":{""N"":""53.32""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""506.24""},""timestamp"":{""N"":""1742946455.731016""}}"
"EnvironmentalStation2","1742946460.7364259","{""temperature"":{""N"":""6.1""},""humidity"":{""N"":""17.47""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1015.14""},""timestamp"":{""N"":""1742946460.7364259""}}"
"EnvironmentalStation2","1742946465.7417622","{""temperature"":{""N"":""37.09""},""humidity"":{""N"":""47""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1646.64""},""timestamp"":{""N"":""1742946465.7417622""}}"
"EnvironmentalStation2","1742946470.745636","{""temperature"":{""N"":""-32.37""},""humidity"":{""N"":""6.23""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""357.19""},""timestamp"":{""N"":""1742946470.745636""}}"
"EnvironmentalStation2","1742946475.750015","{""temperature"":{""N"":""41.94""},""humidity"":{""N"":""95.32""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""781.61""},""timestamp"":{""N"":""1742946475.750015""}}"
"EnvironmentalStation2","1742946480.755339","{""temperature"":{""N"":""14.75""},""humidity"":{""N"":""89.99""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1560.07""},""timestamp"":{""N"":""1742946480.755339""}}"
"EnvironmentalStation2","1742946485.7607198","{""temperature"":{""N"":""-29.74""},""humidity"":{""N"":""33.99""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""447.58""},""timestamp"":{""N"":""1742946485.7607198""}}"
"EnvironmentalStation2","1742946490.7624378","{""temperature"":{""N"":""-30.68""},""humidity"":{""N"":""73""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""521.35""},""timestamp"":{""N"":""1742946490.7624378""}}"
"EnvironmentalStation2","1742946495.767005","{""temperature"":{""N"":""1.87""},""humidity"":{""N"":""67""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""864.75""},""timestamp"":{""N"":""1742946495.767005""}}"
"EnvironmentalStation2","1742946500.767724","{""temperature"":{""N"":""23.99""},""humidity"":{""N"":""6.64""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""552.02""},""timestamp"":{""N"":""1742946500.767724""}}"
"EnvironmentalStation2","1742946505.7727711","{""temperature"":{""N"":""-15.48""},""humidity"":{""N"":""37.66""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1184.56""},""timestamp"":{""N"":""1742946505.7727711""}}"
"EnvironmentalStation2","1742946510.77732","{""temperature"":{""N"":""-12.57""},""humidity"":{""N"":""65.19""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""821.82""},""timestamp"":{""N"":""1742946510.77732""}}"
"EnvironmentalStation2","1742946515.781077","{""temperature"":{""N"":""38.06""},""humidity"":{""N"":""70.75""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""550.31""},""timestamp"":{""N"":""1742946515.781077""}}"
"EnvironmentalStation2","1742946520.782154","{""temperature"":{""N"":""-0.56""},""humidity"":{""N"":""4.48""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""373.34""},""timestamp"":{""N"":""1742946520.782154""}}"
"EnvironmentalStation2","1742946525.784769","{""temperature"":{""N"":""0.88""},""humidity"":{""N"":""89.97""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1916.21""},""timestamp"":{""N"":""1742946525.784769""}}"
"EnvironmentalStation2","1742946530.790509","{""temperature"":{""N"":""-42.01""},""humidity"":{""N"":""12.58""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""804.98""},""timestamp"":{""N"":""1742946530.790509""}}"
"EnvironmentalStation2","1742946535.7961001","{""temperature"":{""N"":""-46.26""},""humidity"":{""N"":""69.11""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1827.84""},""timestamp"":{""N"":""1742946535.7961001""}}"
"EnvironmentalStation2","1742946540.8003168","{""temperature"":{""N"":""-2.86""},""humidity"":{""N"":""17.23""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""742.66""},""timestamp"":{""N"":""1742946540.8003168""}}"
"EnvironmentalStation2","1742946545.803246","{""temperature"":{""N"":""34.41""},""humidity"":{""N"":""5.68""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1710.46""},""timestamp"":{""N"":""1742946545.803246""}}"
"EnvironmentalStation2","1742946550.807196","{""temperature"":{""N"":""44.78""},""humidity"":{""N"":""86.46""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1357.5""},""timestamp"":{""N"":""1742946550.807196""}}"
"EnvironmentalStation2","1742946555.81262","{""temperature"":{""N"":""-38.95""},""humidity"":{""N"":""31.99""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""746.11""},""timestamp"":{""N"":""1742946555.81262""}}"
"EnvironmentalStation2","1742946560.817056","{""temperature"":{""N"":""22.85""},""humidity"":{""N"":""62.86""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""989.72""},""timestamp"":{""N"":""1742946560.817056""}}"
"EnvironmentalStation2","1742946565.8310158","{""temperature"":{""N"":""45.73""},""humidity"":{""N"":""98.09""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1259.61""},""timestamp"":{""N"":""1742946565.8310158""}}"
"EnvironmentalStation2","1742946570.844477","{""temperature"":{""N"":""-21.11""},""humidity"":{""N"":""6.63""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1177.95""},""timestamp"":{""N"":""1742946570.844477""}}"
"EnvironmentalStation2","1742946575.855339","{""temperature"":{""N"":""47.27""},""humidity"":{""N"":""82.27""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1627.94""},""timestamp"":{""N"":""1742946575.855339""}}"
"EnvironmentalStation2","1742946580.863541","{""temperature"":{""N"":""11.5""},""humidity"":{""N"":""4.14""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1099.92""},""timestamp"":{""N"":""1742946580.863541""}}"
"EnvironmentalStation2","1742946585.8709602","{""temperature"":{""N"":""-4.17""},""humidity"":{""N"":""53.87""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1982.16""},""timestamp"":{""N"":""1742946585.8709602""}}"
"EnvironmentalStation2","1742946590.875958","{""temperature"":{""N"":""9.69""},""humidity"":{""N"":""92.54""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""851""},""timestamp"":{""N"":""1742946590.875958""}}"
"EnvironmentalStation2","1742946595.8807008","{""temperature"":{""N"":""18.18""},""humidity"":{""N"":""69.01""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""791.88""},""timestamp"":{""N"":""1742946595.8807008""}}"
"EnvironmentalStation2","1742946600.8846872","{""temperature"":{""N"":""-40.47""},""humidity"":{""N"":""86.04""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""760.16""},""timestamp"":{""N"":""1742946600.8846872""}}"
"EnvironmentalStation2","1742946605.890908","{""temperature"":{""N"":""-47.34""},""humidity"":{""N"":""26.45""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""603.65""},""timestamp"":{""N"":""1742946605.890908""}}"
"EnvironmentalStation2","1742946610.8961558","{""temperature"":{""N"":""28.39""},""humidity"":{""N"":""5.78""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1255.32""},""timestamp"":{""N"":""1742946610.8961558""}}"
"EnvironmentalStation2","1742946615.9004211","{""temperature"":{""N"":""-8.32""},""humidity"":{""N"":""40.7""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""637.72""},""timestamp"":{""N"":""1742946615.9004211""}}"
"EnvironmentalStation2","1742946620.9055822","{""temperature"":{""N"":""-34.27""},""humidity"":{""N"":""49.9""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""415.22""},""timestamp"":{""N"":""1742946620.9055822""}}"
"EnvironmentalStation2","1742946625.909739","{""temperature"":{""N"":""21.63""},""humidity"":{""N"":""20.52""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""645.98""},""timestamp"":{""N"":""1742946625.909739""}}"
"EnvironmentalStation2","1742946630.915236","{""temperature"":{""N"":""34.65""},""humidity"":{""N"":""58.25""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""962.46""},""timestamp"":{""N"":""1742946630.915236""}}"
"EnvironmentalStation2","1742946635.920855","{""temperature"":{""N"":""-1.22""},""humidity"":{""N"":""56.89""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""906.19""},""timestamp"":{""N"":""1742946635.920855""}}"
"EnvironmentalStation2","1742946640.9254909","{""temperature"":{""N"":""17.35""},""humidity"":{""N"":""71.12""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1888.46""},""timestamp"":{""N"":""1742946640.9254909""}}"
"EnvironmentalStation2","1742946645.931","{""temperature"":{""N"":""-28.92""},""humidity"":{""N"":""50.49""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1796.39""},""timestamp"":{""N"":""1742946645.931""}}"
"EnvironmentalStation2","1742946650.936417","{""temperature"":{""N"":""33.94""},""humidity"":{""N"":""51.71""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1817.77""},""timestamp"":{""N"":""1742946650.936417""}}"
"EnvironmentalStation2","1742946655.93974","{""temperature"":{""N"":""27.55""},""humidity"":{""N"":""44.35""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1548.31""},""timestamp"":{""N"":""1742946655.93974""}}"
"EnvironmentalStation2","1742946660.943379","{""temperature"":{""N"":""0.1""},""humidity"":{""N"":""49.97""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1762.22""},""timestamp"":{""N"":""1742946660.943379""}}"
"EnvironmentalStation2","1742946665.946471","{""temperature"":{""N"":""15.04""},""humidity"":{""N"":""81.84""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""382.9""},""timestamp"":{""N"":""1742946665.946471""}}"
"EnvironmentalStation2","1742946670.947548","{""temperature"":{""N"":""9.61""},""humidity"":{""N"":""74.14""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""301.74""},""timestamp"":{""N"":""1742946670.947548""}}"
"EnvironmentalStation2","1742946675.949784","{""temperature"":{""N"":""-31.15""},""humidity"":{""N"":""37.43""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""941.28""},""timestamp"":{""N"":""1742946675.949784""}}"
"EnvironmentalStation2","1742946680.955369","{""temperature"":{""N"":""-49.12""},""humidity"":{""N"":""37.76""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""983.99""},""timestamp"":{""N"":""1742946680.955369""}}"
"EnvironmentalStation2","1742946685.960929","{""temperature"":{""N"":""-5.6""},""humidity"":{""N"":""81.69""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1749.82""},""timestamp"":{""N"":""1742946685.960929""}}"
"EnvironmentalStation2","1742946690.966115","{""temperature"":{""N"":""-1.69""},""humidity"":{""N"":""78.32""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""745.21""},""timestamp"":{""N"":""1742946690.966115""}}"
"EnvironmentalStation2","1742946695.971491","{""temperature"":{""N"":""-43.12""},""humidity"":{""N"":""63.58""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""628.76""},""timestamp"":{""N"":""1742946695.971491""}}"
"EnvironmentalStation2","1742946700.9730828","{""temperature"":{""N"":""36.57""},""humidity"":{""N"":""29.48""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1794.58""},""timestamp"":{""N"":""1742946700.9730828""}}"
"EnvironmentalStation2","1742946705.976647","{""temperature"":{""N"":""14.51""},""humidity"":{""N"":""62.65""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1514.13""},""timestamp"":{""N"":""1742946705.976647""}}"
"EnvironmentalStation2","1742946710.982086","{""temperature"":{""N"":""41.86""},""humidity"":{""N"":""17.23""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""306.14""},""timestamp"":{""N"":""1742946710.982086""}}"
"EnvironmentalStation2","1742946715.9874601","{""temperature"":{""N"":""-42.43""},""humidity"":{""N"":""22.2""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1341.1""},""timestamp"":{""N"":""1742946715.9874601""}}"
"EnvironmentalStation2","1742946720.992726","{""temperature"":{""N"":""-5.3""},""humidity"":{""N"":""67.51""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""304.5""},""timestamp"":{""N"":""1742946720.992726""}}"
"EnvironmentalStation2","1742946725.998113","{""temperature"":{""N"":""-23.16""},""humidity"":{""N"":""71.4""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""347.97""},""timestamp"":{""N"":""1742946725.998113""}}"
"EnvironmentalStation2","1742946731.001366","{""temperature"":{""N"":""21.73""},""humidity"":{""N"":""80.71""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""689.92""},""timestamp"":{""N"":""1742946731.001366""}}"
"EnvironmentalStation2","1742946736.00688","{""temperature"":{""N"":""-24.34""},""humidity"":{""N"":""26.84""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""948.1""},""timestamp"":{""N"":""1742946736.00688""}}"
"EnvironmentalStation2","1742946741.012508","{""temperature"":{""N"":""-15.78""},""humidity"":{""N"":""70.42""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1449.33""},""timestamp"":{""N"":""1742946741.012508""}}"
"EnvironmentalStation2","1742946746.017832","{""temperature"":{""N"":""7.34""},""humidity"":{""N"":""98.2""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""327.67""},""timestamp"":{""N"":""1742946746.017832""}}"
"EnvironmentalStation2","1742946751.0219789","{""temperature"":{""N"":""-45.89""},""humidity"":{""N"":""79.17""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""647.43""},""timestamp"":{""N"":""1742946751.0219789""}}"
"EnvironmentalStation2","1742946756.0273678","{""temperature"":{""N"":""39.77""},""humidity"":{""N"":""42.8""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1110.46""},""timestamp"":{""N"":""1742946756.0273678""}}"
"EnvironmentalStation2","1742946761.032875","{""temperature"":{""N"":""-6.55""},""humidity"":{""N"":""13.94""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1077.83""},""timestamp"":{""N"":""1742946761.032875""}}"
"EnvironmentalStation2","1742946766.03565","{""temperature"":{""N"":""-13.42""},""humidity"":{""N"":""86.19""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1408.11""},""timestamp"":{""N"":""1742946766.03565""}}"
"EnvironmentalStation2","1742946771.0410502","{""temperature"":{""N"":""39.22""},""humidity"":{""N"":""29.52""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1400.9""},""timestamp"":{""N"":""1742946771.0410502""}}"
"EnvironmentalStation2","1742946776.044011","{""temperature"":{""N"":""-0.68""},""humidity"":{""N"":""66.62""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""985.11""},""timestamp"":{""N"":""1742946776.044011""}}"
"EnvironmentalStation2","1742946781.0494","{""temperature"":{""N"":""8.54""},""humidity"":{""N"":""16.31""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1694.58""},""timestamp"":{""N"":""1742946781.0494""}}"
"EnvironmentalStation2","1742946786.051599","{""temperature"":{""N"":""-44.54""},""humidity"":{""N"":""51.74""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""660.04""},""timestamp"":{""N"":""1742946786.051599""}}"
"EnvironmentalStation2","1742946791.0537941","{""temperature"":{""N"":""-18.79""},""humidity"":{""N"":""94.14""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1808.01""},""timestamp"":{""N"":""1742946791.0537941""}}"
"EnvironmentalStation2","1742946796.0576892","{""temperature"":{""N"":""12.52""},""humidity"":{""N"":""57.94""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1365.44""},""timestamp"":{""N"":""1742946796.0576892""}}"
"EnvironmentalStation2","1742946801.063173","{""temperature"":{""N"":""-16.86""},""humidity"":{""N"":""89.24""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""641.07""},""timestamp"":{""N"":""1742946801.063173""}}"
"EnvironmentalStation2","1742946806.063617","{""temperature"":{""N"":""28.82""},""humidity"":{""N"":""96.51""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""552.75""},""timestamp"":{""N"":""1742946806.063617""}}"
"EnvironmentalStation2","1742946811.069105","{""temperature"":{""N"":""36.04""},""humidity"":{""N"":""78.01""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""422.87""},""timestamp"":{""N"":""1742946811.069105""}}"
"EnvironmentalStation2","1742946816.0725398","{""temperature"":{""N"":""45.9""},""humidity"":{""N"":""0.69""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1305.68""},""timestamp"":{""N"":""1742946816.0725398""}}"
"EnvironmentalStation2","1742946821.075694","{""temperature"":{""N"":""27.97""},""humidity"":{""N"":""30.19""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1859.02""},""timestamp"":{""N"":""1742946821.075694""}}"
"EnvironmentalStation2","1742946826.0801878","{""temperature"":{""N"":""3.39""},""humidity"":{""N"":""45.06""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1218.15""},""timestamp"":{""N"":""1742946826.0801878""}}"
"EnvironmentalStation2","1742946831.081982","{""temperature"":{""N"":""-25.13""},""humidity"":{""N"":""25.27""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1486.78""},""timestamp"":{""N"":""1742946831.081982""}}"
"EnvironmentalStation2","1742946836.0838358","{""temperature"":{""N"":""-37.78""},""humidity"":{""N"":""2.2""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1422.84""},""timestamp"":{""N"":""1742946836.0838358""}}"
"EnvironmentalStation2","1742946841.089219","{""temperature"":{""N"":""12""},""humidity"":{""N"":""20.11""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""909.28""},""timestamp"":{""N"":""1742946841.089219""}}"
"EnvironmentalStation2","1742946846.093864","{""temperature"":{""N"":""10.36""},""humidity"":{""N"":""81.78""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""618.72""},""timestamp"":{""N"":""1742946846.093864""}}"
"EnvironmentalStation2","1742946851.104233","{""temperature"":{""N"":""-14.59""},""humidity"":{""N"":""18.41""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1623.23""},""timestamp"":{""N"":""1742946851.104233""}}"
"EnvironmentalStation2","1742946856.1093051","{""temperature"":{""N"":""-27.16""},""humidity"":{""N"":""23.39""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1596.54""},""timestamp"":{""N"":""1742946856.1093051""}}"
"EnvironmentalStation2","1742946861.119722","{""temperature"":{""N"":""20.36""},""humidity"":{""N"":""69.03""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""501.18""},""timestamp"":{""N"":""1742946861.119722""}}"
"EnvironmentalStation2","1742946866.123652","{""temperature"":{""N"":""-18.77""},""humidity"":{""N"":""2.94""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1720.51""},""timestamp"":{""N"":""1742946866.123652""}}"
